sid,period,recipient,sessionid,subject,group,profit,totalprofit,pair,roletrust,numingroup,svogroup,role,roledictator,trio,trustprofit,give,other1,other2,otherteam,othernum,dictator_roundpay,dictator_team,dictator_num,dictatorprofit,selectedteam,selectednum,mean_to_self,mean_to_other,not_altru_indiv,inequality_aversion_score,payed_slider,svoprofit,kept_of_sender,received_from_sender,totalpayoff,topay,session,groupid,correct,correct_group,svo_angle,svo_type,collectivism,sent,returned,kindness,norsent,discrimination,partner_team,partner_id,direct,otherdirect,greciprocity,othergreciprocity,ingroup,otheringroup,conddirect,condgrec,condin,condition,_est_disc_senders,_est_discrimination,_est_disc_responders,subdisc,inbiasround,inbias,groupbias,groupkindness,groupsend,history,baseline,falsebaseline,indcondition
7,5,2,140610_0932,7,2,0,0,7,Sender,3,3,2,2,8,200,35,3,1,2,1,70,2,1,35,3,1,0,0,0,-99,4,0,0,0,280,47,1,2,3,3,35.31646,2,5,80,90,.375,.53333336,0,5,3,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,,,,97.5,1,0,0,In-Group
7,6,1,140610_0932,7,2,0,0,7,Sender,3,3,2,1,2,200,35,2,3,4,3,35,5,2,35,3,2,176.5,132.333333333333,0,-99,5,113,188,113,393,66,1,2,3,3,35.31646,2,5,80,90,.375,.53333336,0,5,3,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,,,,97.5,0,1,1,Baseline
7,6,2,140610_0932,7,2,0,0,7,Sender,3,3,2,1,2,200,35,2,3,5,2,35,5,2,35,3,2,176.5,132.333333333333,0,-99,5,113,188,113,393,66,1,2,3,3,35.31646,2,5,80,90,.375,.53333336,0,5,3,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,,,,97.5,0,0,0,Group
8,1,1,140610_0932,8,2,0,0,8,Sender,4,3,1,1,8,150,35,2,3,4,3,30,2,4,0,0,0,0,0,0,-99,3,0,0,0,205,35,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,30,25,,97.5,0,1,0,Baseline
8,1,2,140610_0932,8,2,0,0,8,Sender,4,3,1,1,8,150,35,2,3,4,4,30,2,4,0,0,0,0,0,0,-99,3,0,0,0,205,35,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,30,25,,97.5,0,1,0,Baseline
8,2,1,140610_0932,8,2,0,0,8,Sender,4,3,1,2,8,200,20,3,1,6,4,30,2,4,30,2,4,0,0,0,-99,2,0,0,0,285,48,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,30,5,4,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,30,30,,,,97.5,1,1,1,Baseline
8,2,2,140610_0932,8,2,0,0,8,Sender,4,3,1,2,8,200,50,3,1,2,2,30,2,4,30,2,4,0,0,0,-99,2,0,0,0,285,48,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,30,5,4,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,30,30,,,,97.5,1,0,0,In-Group
8,3,1,140610_0932,8,2,0,0,8,Sender,4,3,1,1,2,200,35,2,3,4,4,36,4,4,36,4,4,0,0,0,-99,5,0,0,0,291,49,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,,,,97.5,0,1,1,Baseline
8,3,2,140610_0932,8,2,0,0,8,Sender,4,3,1,1,2,200,35,2,3,5,1,36,4,4,36,4,4,0,0,0,-99,5,0,0,0,291,49,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,,,,97.5,0,0,0,Group
8,4,1,140610_0932,8,2,0,0,8,Sender,4,3,1,1,5,200,1,2,3,5,4,30,2,4,30,2,4,0,0,0,-99,5,0,0,0,285,48,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,68,5,4,1,0,0,0,0,0,1,0,0,Direct,1,1,0,68,,,,,97.5,1,0,0,Direct
8,4,2,140610_0932,8,2,0,0,8,Sender,4,3,1,1,5,200,69,2,3,6,3,30,2,4,30,2,4,0,0,0,-99,5,0,0,0,285,48,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,68,5,4,0,1,0,0,0,0,1,0,0,Direct,1,1,0,68,,,,,97.5,1,1,1,Baseline
8,5,1,140610_0932,8,2,0,0,8,Sender,4,3,1,1,2,200,35,2,3,3,2,30,2,4,30,2,4,0,0,0,-99,4,0,0,0,285,48,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,97.5,0,1,0,Baseline
8,5,2,140610_0932,8,2,0,0,8,Sender,4,3,1,1,2,200,35,2,3,6,4,30,2,4,30,2,4,0,0,0,-99,4,0,0,0,285,48,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,97.5,0,1,0,Baseline
8,6,1,140610_0932,8,2,0,0,8,Sender,4,3,1,1,4,200,35,2,3,3,1,35,5,1,30,2,4,173.666666666667,136.166666666667,0,-99,5,188,0,0,473,79,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,,,,97.5,0,1,1,Baseline
8,6,2,140610_0932,8,2,0,0,8,Sender,4,3,1,1,4,200,35,2,3,5,1,35,5,1,30,2,4,173.666666666667,136.166666666667,0,-99,5,188,0,0,473,79,1,2,4,3,36.78759,2,5.1999998,150,100,.22222222,1,0,5,4,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,,,,97.5,0,0,0,Group
9,1,1,140610_0932,9,3,0,0,9,Sender,1,6,2,1,7,191,35,2,3,3,2,30,3,1,0,0,0,0,0,0,-99,6,0,0,0,211,36,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,0,7.5,,90,1,0,0,In-Group
9,1,2,140610_0932,9,3,0,0,9,Sender,1,6,2,1,7,191,35,2,3,5,1,30,3,1,0,0,0,0,0,0,-99,6,0,0,0,211,36,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,0,0,0,7.5,,90,1,1,1,Baseline
9,2,1,140610_0932,9,3,0,0,9,Sender,1,6,2,2,2,200,35,3,1,6,3,30,3,1,0,0,0,0,0,0,-99,3,0,0,0,220,37,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,,,,90,0,0,0,Group
9,2,2,140610_0932,9,3,0,0,9,Sender,1,6,2,2,2,200,35,3,1,2,3,30,3,1,0,0,0,0,0,0,-99,3,0,0,0,220,37,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,,,,90,0,1,1,Baseline
9,3,1,140610_0932,9,3,0,0,9,Sender,1,6,2,3,7,200,35,1,2,1,1,20,1,4,20,1,4,0,0,0,-99,6,0,0,0,240,40,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
9,3,2,140610_0932,9,3,0,0,9,Sender,1,6,2,3,7,200,35,1,2,1,4,20,1,4,20,1,4,0,0,0,-99,6,0,0,0,240,40,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
9,4,1,140610_0932,9,3,0,0,9,Sender,1,6,2,2,4,200,30,3,1,6,2,35,1,1,0,0,0,0,0,0,-99,6,0,0,0,220,37,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,10,6,1,0,0,1,0,0,0,0,1,0,Group,1,1,0,5,,,,,90,0,0,0,Group
9,4,2,140610_0932,9,3,0,0,9,Sender,1,6,2,2,4,200,40,3,1,1,1,35,1,1,0,0,0,0,0,0,-99,6,0,0,0,220,37,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,10,6,1,0,0,0,1,0,0,0,1,0,Group,1,1,0,5,,,,,90,0,1,1,Baseline
9,5,1,140610_0932,9,3,0,0,9,Sender,1,6,2,1,6,200,35,2,3,5,3,30,3,1,35,1,1,0,0,0,-99,3,0,0,0,255,43,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,1,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,90,1,1,1,Baseline
9,5,2,140610_0932,9,3,0,0,9,Sender,1,6,2,1,6,200,35,2,3,6,1,30,3,1,35,1,1,0,0,0,-99,3,0,0,0,255,43,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,1,0,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,90,1,0,0,Direct
9,6,1,140610_0932,9,3,0,0,9,Sender,1,6,2,2,4,200,35,3,1,5,1,35,5,1,20,1,4,183.833333333333,114.666666666667,0,-99,1,170,170,170,410,69,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,90,0,1,0,Baseline
9,6,2,140610_0932,9,3,0,0,9,Sender,1,6,2,2,4,200,35,3,1,2,4,35,5,1,20,1,4,183.833333333333,114.666666666667,0,-99,1,170,170,170,410,69,1,3,2,0,29.446163,2,4.4000001,10,1,.033333335,.06666667,0,6,1,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,90,0,1,0,Baseline
10,1,1,140610_0932,10,3,0,0,10,Sender,2,6,1,2,7,275,20,3,1,5,1,35,3,1,0,0,0,0,0,0,-99,6,0,0,0,285,48,1,3,1,0,35.767391,2,5,150,225,.5,1,30,6,2,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,30,30,30,7.5,,90,1,1,1,Baseline
10,1,2,140610_0932,10,3,0,0,10,Sender,2,6,1,2,7,275,50,3,1,3,1,35,3,1,0,0,0,0,0,0,-99,6,0,0,0,285,48,1,3,1,0,35.767391,2,5,150,225,.5,1,30,6,2,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,30,30,30,7.5,,90,1,0,0,In-Group
10,2,1,140610_0932,10,3,0,0,10,Sender,2,6,1,1,6,200,25,2,3,5,4,35,5,4,35,3,1,0,0,0,-99,3,0,0,0,245,41,1,3,1,0,35.767391,2,5,150,225,.5,1,20,6,2,0,1,0,0,0,0,1,0,0,Direct,1,1,0,20,,,,,90,1,1,1,Baseline
10,2,2,140610_0932,10,3,0,0,10,Sender,2,6,1,1,6,200,45,2,3,6,2,35,5,4,35,3,1,0,0,0,-99,3,0,0,0,245,41,1,3,1,0,35.767391,2,5,150,225,.5,1,20,6,2,1,0,0,0,0,0,1,0,0,Direct,1,1,0,20,,,,,90,1,0,0,Direct
10,3,1,140610_0932,10,3,0,0,10,Sender,2,6,1,2,4,200,35,3,1,5,2,30,3,2,0,0,0,0,0,0,-99,6,0,0,0,210,35,1,3,1,0,35.767391,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,5,,,,,90,0,1,0,Baseline
10,3,2,140610_0932,10,3,0,0,10,Sender,2,6,1,2,4,200,35,3,1,2,3,30,3,2,0,0,0,0,0,0,-99,6,0,0,0,210,35,1,3,1,0,35.767391,2,5,150,225,.5,1,0,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,5,,,,,90,0,1,0,Baseline
10,4,1,140610_0932,10,3,0,0,10,Sender,2,6,1,1,3,200,30,2,3,0,0,30,3,2,35,3,1,0,0,0,-99,6,0,0,0,245,41,1,3,1,0,35.767391,2,5,150,225,.5,1,10,6,2,0,0,0,1,0,0,0,1,0,Group,1,1,0,10,,,,,90,0,1,1,Baseline
10,4,2,140610_0932,10,3,0,0,10,Sender,2,6,1,1,3,200,40,2,3,6,1,30,3,2,35,3,1,0,0,0,-99,6,0,0,0,245,41,1,3,1,0,35.767391,2,5,150,225,.5,1,10,6,2,0,0,1,0,0,0,0,1,0,Group,1,1,0,10,,,,,90,0,0,0,Group
10,5,1,140610_0932,10,3,0,0,10,Sender,2,6,1,2,2,200,30,3,1,6,4,35,2,4,35,2,4,0,0,0,-99,3,0,0,0,245,41,1,3,1,0,35.767391,2,5,150,225,.5,1,10,6,2,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,,,,90,0,0,0,Group
10,5,2,140610_0932,10,3,0,0,10,Sender,2,6,1,2,2,200,40,3,1,2,4,35,2,4,35,2,4,0,0,0,-99,3,0,0,0,245,41,1,3,1,0,35.767391,2,5,150,225,.5,1,10,6,2,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,,,,90,0,1,1,Baseline
10,6,1,140610_0932,10,3,0,0,10,Sender,2,6,1,3,7,200,30,1,2,1,2,30,3,2,35,3,1,174,132.333333333333,0,-99,1,170,0,0,415,70,1,3,1,0,35.767391,2,5,150,225,.5,1,10,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
10,6,2,140610_0932,10,3,0,0,10,Sender,2,6,1,3,7,200,40,1,2,1,3,30,3,2,35,3,1,174,132.333333333333,0,-99,1,170,0,0,415,70,1,3,1,0,35.767391,2,5,150,225,.5,1,10,6,2,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
11,1,1,140610_0932,11,3,0,0,11,Sender,3,5,2,2,4,175,35,3,1,6,4,40,1,3,0,0,0,0,0,0,-99,6,0,0,0,195,33,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,0,7.5,,90,0,0,0,Group
11,1,2,140610_0932,11,3,0,0,11,Sender,3,5,2,2,4,175,35,3,1,1,3,40,1,3,0,0,0,0,0,0,-99,6,0,0,0,195,33,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,0,7.5,,90,0,1,1,Baseline
11,2,1,140610_0932,11,3,0,0,11,Sender,3,5,2,1,1,200,35,2,3,4,1,35,4,1,0,0,0,0,0,0,-99,3,0,0,0,220,37,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,,,,90,0,1,1,Baseline
11,2,2,140610_0932,11,3,0,0,11,Sender,3,5,2,1,1,200,35,2,3,6,1,35,4,1,0,0,0,0,0,0,-99,3,0,0,0,220,37,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,,,,90,0,0,0,Group
11,3,1,140610_0932,11,3,0,0,11,Sender,3,5,2,2,6,200,35,3,1,4,2,30,3,3,30,3,3,0,0,0,-99,6,0,0,0,250,42,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
11,3,2,140610_0932,11,3,0,0,11,Sender,3,5,2,2,6,200,35,3,1,1,2,30,3,3,30,3,3,0,0,0,-99,6,0,0,0,250,42,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
11,4,1,140610_0932,11,3,0,0,11,Sender,3,5,2,1,7,200,35,2,3,3,4,30,3,3,40,1,3,0,0,0,-99,6,0,0,0,260,44,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,,,,90,1,0,0,In-Group
11,4,2,140610_0932,11,3,0,0,11,Sender,3,5,2,1,7,200,35,2,3,5,3,30,3,3,40,1,3,0,0,0,-99,6,0,0,0,260,44,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,0,0,,,,90,1,1,1,Baseline
11,5,1,140610_0932,11,3,0,0,11,Sender,3,5,2,2,3,200,35,3,1,4,1,70,1,3,30,3,3,0,0,0,-99,3,0,0,0,250,42,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,90,0,1,0,Baseline
11,5,2,140610_0932,11,3,0,0,11,Sender,3,5,2,2,3,200,35,3,1,1,3,70,1,3,30,3,3,0,0,0,-99,3,0,0,0,250,42,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,90,0,1,0,Baseline
11,6,1,140610_0932,11,3,0,0,11,Sender,3,5,2,1,5,200,35,2,3,4,2,35,6,3,70,1,3,180,123.333333333333,0,-99,1,170,170,170,460,77,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,0,1,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,90,1,1,1,Baseline
11,6,2,140610_0932,11,3,0,0,11,Sender,3,5,2,1,5,200,35,2,3,6,3,35,6,3,70,1,3,180,123.333333333333,0,-99,1,170,170,170,460,77,1,3,2,0,32.391392,2,5.5999999,50,25,.16666667,.33333334,0,6,3,1,0,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,90,1,0,0,Direct
12,1,1,140610_0932,12,3,0,0,12,Sender,4,5,1,1,3,275,35,2,3,5,4,30,3,4,0,0,0,0,0,0,-99,6,0,0,0,295,50,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,1,0,0,0,1,0,Group,1,1,0,0,,0,7.5,,90,0,1,1,Baseline
12,1,2,140610_0932,12,3,0,0,12,Sender,4,5,1,1,3,275,35,2,3,6,3,30,3,4,0,0,0,0,0,0,-99,6,0,0,0,295,50,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,1,0,0,0,0,1,0,Group,1,1,0,0,,0,7.5,,90,0,0,0,Group
12,2,1,140610_0932,12,3,0,0,12,Sender,4,5,1,2,3,200,35,3,1,4,2,30,3,4,0,0,0,0,0,0,-99,3,0,0,0,220,37,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,90,0,1,0,Baseline
12,2,2,140610_0932,12,3,0,0,12,Sender,4,5,1,2,3,200,35,3,1,1,4,30,3,4,0,0,0,0,0,0,-99,3,0,0,0,220,37,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,0,,,,,90,0,1,0,Baseline
12,3,1,140610_0932,12,3,0,0,12,Sender,4,5,1,1,5,200,35,2,3,4,1,50,4,1,0,0,0,0,0,0,-99,6,0,0,0,220,37,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,1,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,90,1,1,1,Baseline
12,3,2,140610_0932,12,3,0,0,12,Sender,4,5,1,1,5,200,35,2,3,6,4,50,4,1,0,0,0,0,0,0,-99,6,0,0,0,220,37,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,1,0,0,0,0,0,1,0,0,Direct,1,1,0,0,,,,,90,1,0,0,Direct
12,4,1,140610_0932,12,3,0,0,12,Sender,4,5,1,2,7,200,35,3,1,5,3,35,3,3,50,4,1,0,0,0,-99,6,0,0,0,270,45,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,0,0,1,0,0,1,In-Group,1,1,0,0,0,,,,90,1,1,1,Baseline
12,4,2,140610_0932,12,3,0,0,12,Sender,4,5,1,2,7,200,35,3,1,3,3,35,3,3,50,4,1,0,0,0,-99,6,0,0,0,270,45,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,0,1,0,0,0,1,In-Group,1,1,0,0,0,,,,90,1,0,0,In-Group
12,5,1,140610_0932,12,3,0,0,12,Sender,4,5,1,1,1,200,35,2,3,4,2,30,3,4,30,3,4,0,0,0,-99,3,0,0,0,250,42,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,1,0,0,0,1,0,Group,1,1,0,,,,,,90,0,1,1,Baseline
12,5,2,140610_0932,12,3,0,0,12,Sender,4,5,1,1,1,200,35,2,3,6,2,30,3,4,30,3,4,0,0,0,-99,3,0,0,0,250,42,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,1,0,0,0,0,1,0,Group,1,1,0,,,,,,90,0,0,0,Group
12,6,1,140610_0932,12,3,0,0,12,Sender,4,5,1,2,6,200,35,3,1,4,1,35,4,1,30,3,4,165.833333333333,145.833333333333,0,-99,1,170,0,0,420,70,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
12,6,2,140610_0932,12,3,0,0,12,Sender,4,5,1,2,6,200,35,3,1,1,1,35,4,1,30,3,4,165.833333333333,145.833333333333,0,-99,1,170,0,0,420,70,1,3,2,0,40.629204,2,5.4000001,150,225,.5,1,0,6,4,0,0,0,0,0,0,0,0,0,Baseline,1,1,0,,,,,,90,0,1,0,Baseline
13,1,1,140610_0932,13,4,0,0,1,Responder,1,8,2,3,1,200,35,1,2,1,2,35,1,2,0,0,0,0,0,0,-99,2,0,0,0,240,40,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,50,35,.2592282,,0,0,0,Group
13,1,2,140610_0932,13,4,0,0,1,Responder,1,8,2,3,1,200,35,1,2,2,1,35,1,2,0,0,0,0,0,0,-99,2,0,0,0,240,40,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,50,35,.2592282,,0,1,1,Baseline
13,2,1,140610_0932,13,4,0,0,1,Responder,1,8,2,2,1,0,35,3,1,6,1,30,4,1,0,0,0,0,0,0,-99,1,0,0,0,40,7,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.2592282,,0,1,0,Baseline
13,2,2,140610_0932,13,4,0,0,1,Responder,1,8,2,2,1,0,35,3,1,3,3,30,4,1,0,0,0,0,0,0,-99,1,0,0,0,40,7,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.2592282,,0,1,0,Baseline
13,3,1,140610_0932,13,4,0,0,1,Responder,1,8,2,2,5,0,20,3,1,6,4,30,4,1,0,0,0,0,0,0,-99,3,0,0,0,40,7,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,30,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,15,,,,.2592282,,0,1,0,Baseline
13,3,2,140610_0932,13,4,0,0,1,Responder,1,8,2,2,5,0,50,3,1,3,4,30,4,1,0,0,0,0,0,0,-99,3,0,0,0,40,7,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,30,1,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,15,,,,.2592282,,0,1,0,Baseline
13,4,1,140610_0932,13,4,0,0,1,Responder,1,8,2,2,8,0,60,3,1,4,2,35,2,2,30,4,1,0,0,0,-99,3,0,0,0,70,12,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,50,1,1,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,50,50,,,.2592282,,1,0,0,In-Group
13,4,2,140610_0932,13,4,0,0,1,Responder,1,8,2,2,8,0,10,3,1,2,2,35,2,2,30,4,1,0,0,0,-99,3,0,0,0,70,12,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,50,1,1,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,50,50,,,.2592282,,1,1,1,Baseline
13,5,1,140610_0932,13,4,0,0,1,Responder,1,8,2,3,3,0,35,1,2,1,3,0,1,3,0,1,3,0,0,0,-99,5,0,0,0,40,7,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.2592282,,0,0,0,Group
13,5,2,140610_0932,13,4,0,0,1,Responder,1,8,2,3,3,0,35,1,2,3,3,0,1,3,0,1,3,0,0,0,-99,5,0,0,0,40,7,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.2592282,,0,1,1,Baseline
13,6,1,140610_0932,13,4,0,0,1,Responder,1,8,2,3,6,0,35,1,2,1,1,30,4,1,30,4,1,171,119.833333333333,0,-99,4,136,126,136,206,35,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,1,0,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.2592282,,1,0,0,Direct
13,6,2,140610_0932,13,4,0,0,1,Responder,1,8,2,3,6,0,35,1,2,3,4,30,4,1,30,4,1,171,119.833333333333,0,-99,4,136,126,136,206,35,1,4,3,2,33.00547,2,4.8000002,100,100,.33333334,.66666669,0,1,1,0,1,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.2592282,,1,1,1,Baseline
14,1,1,140610_0932,14,4,0,0,2,Responder,2,8,1,2,2,115,35,3,1,6,2,35,1,1,0,0,0,0,0,0,-99,2,0,0,0,155,26,1,4,3,2,40.825764,2,5.4000001,40,5,.041666668,.26666668,0,1,2,0,0,0,1,0,0,0,1,0,Group,0,1,1,5,,30,35,.2592282,,0,1,1,Baseline
14,1,2,140610_0932,14,4,0,0,2,Responder,2,8,1,2,2,115,35,3,1,1,1,35,1,1,0,0,0,0,0,0,-99,2,0,0,0,155,26,1,4,3,2,40.825764,2,5.4000001,40,5,.041666668,.26666668,0,1,2,0,0,1,0,0,0,0,1,0,Group,0,1,1,5,,30,35,.2592282,,0,0,0,Group
14,2,1,140610_0932,14,4,0,0,2,Responder,2,8,1,3,3,0,40,1,2,1,4,35,3,4,0,0,0,0,0,0,-99,1,0,0,0,40,7,1,4,3,2,40.825764,2,5.4000001,40,5,.041666668,.26666668,10,1,2,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.2592282,,0,0,0,Group
14,2,2,140610_0932,14,4,0,0,2,Responder,2,8,1,3,3,0,30,1,2,3,4,35,3,4,0,0,0,0,0,0,-99,1,0,0,0,40,7,1,4,3,2,40.825764,2,5.4000001,40,5,.041666668,.26666668,10,1,2,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.2592282,,0,1,1,Baseline
14,3,1,140610_0932,14,4,0,0,2,Responder,2,8,1,3,6,0,35,1,2,1,2,35,3,3,35,3,3,0,0,0,-99,3,0,0,0,75,13,1,4,3,2,40.825764,2,5.4000001,40,5,.041666668,.26666668,0,1,2,1,0,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.2592282,,1,0,0,Direct
